dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
0.9166666666666666	42629	ive+got+my+love+to+keep+me+warm_20758476.html	42624	ive+got+my+love+to+keep+me+warm_20068106.html
0.9166666666666666	42629	ive+got+my+love+to+keep+me+warm_20758476.html	42626	ive+got+my+love+to+keep+me+warm_20674249.html
1.0	19916	doncha+go+way+mad_20056367.html	19904	don+cha+go+way+mad_20816488.html
0.9133333333333333	11875	but+beautiful_20700574.html	11874	but+beautiful_20699639.html
0.8566666666666667	54681	my+home_20523525.html	34008	home_20626613.html
0.8833333333333333	21896	eagles+desperado_20648927.html	18624	desperado_20542115.html
1.0	26431	frank+sinatra+fly+me+to+the+moon_20648911.html	25578	fly+me+to+the+moon_10186781.html
0.85	50663	mack+the+knife_20085339.html	50662	mack+the+knife_10186786.html
0.9	32625	here+i+am_20626620.html	32622	here+i+am_20218880.html
0.88	5604	as+time+goes+by_20320685.html	5602	as+time+goes+by_20320682.html
0.9366666666666666	14881	closer+you+and+i_20643865.html	14880	closer+to+you_20646090.html
0.8566666666666667	41701	it+came+upon+a+midnight+clear_20800855.html	41699	it+came+upon+a+midnight+clear_20767844.html
0.9566666666666667	25676	follow+me+home_20089362.html	25675	follow+me+home_20040691.html
0.9366666666666666	12973	capital+radio_10067158.html	12972	capital+radio+one_20174605.html
0.8533333333333334	69243	some+children+see+him_21043115.html	69242	some+children+see+him_20077736.html
1.0	34736	how+long+has+this+been+going+on_20703538.html	34735	how+long+has+this+been+going+on_20222495.html
0.91	50695	mad+season+i+dont+know+anything_20648789.html	35968	i+dont+know+anything_10172050.html
1.0	52414	metropolis_21049317.html	36242	i+feel+so+close+to+you_21017547.html
1.0	43360	john+barleycorn_20224177.html	43359	john+barleycorn_20131233.html
0.8733333333333333	8055	begin+the+beguine_20822869.html	8052	begin+the+beguine_20153583.html
0.8733333333333333	8055	begin+the+beguine_20822869.html	8053	begin+the+beguine_20153584.html
1.0	8055	begin+the+beguine_20822869.html	8054	begin+the+beguine_20816475.html
0.8966666666666666	53485	moonglow_20703537.html	53483	moonglow_10242659.html
1.0	934	a+fine+romance_20055835.html	932	a+fine+romance_20017878.html
1.0	934	a+fine+romance_20055835.html	933	a+fine+romance_20045657.html
0.9066666666666666	50786	maggie+may_20146012.html	50784	maggie+may_20021112.html
0.8866666666666667	11551	buenos+aires_20991868.html	11550	buenos+aires_20086991.html
0.8933333333333333	28561	glory_20205751.html	28560	glory_10141972.html
1.0	14425	christmas+time+is+here_20726040.html	14422	christmas+time+is+here_20077731.html
0.95	84984	yesterday+once+more_20027553.html	29692	goodnight_20027781.html
0.9266666666666666	28666	go+rest+high+on+that+mountain_20887328.html	28665	go+rest+high+on+that+mountain_20144500.html
1.0	73234	talking+back+to+the+night_20802561.html	73233	talking+back+to+the+night_20131242.html
0.9	54126	mrs+robinson_20485256.html	54123	mrs+robinson_20263541.html
1.0	70293	speechless+from+life+soundtrack_20496734.html	70292	speechless+feat+ronald+isley_20289718.html
0.8533333333333334	42999	jealousy_20540145.html	42996	jealousy_20107101.html
1.0	32550	here+comes+santa+claus_20855079.html	32549	here+comes+santa+claus_20756193.html
1.0	84178	winter+wonderland_20856845.html	84165	winter+wonderland_20144706.html
1.0	31450	have+yourself+a+merry+little+christmas_20529227.html	31425	have+yourself+a+merry+christmas_21052123.html
0.8933333333333333	67963	silver+bells_20249592.html	67957	silver+bells_20058104.html
0.87	67963	silver+bells_20249592.html	67958	silver+bells_20060656.html
0.88	67963	silver+bells_20249592.html	67962	silver+bells_20249591.html
0.8533333333333334	41766	it+had+to+be+you_20822965.html	1433	a+poem+for+my+little+lady_20292840.html
1.0	31166	hark+the+herald+angels+sing_20821836.html	31164	hark+the+herald+angels+sing_20812094.html
1.0	84178	winter+wonderland_20856845.html	84171	winter+wonderland_20756624.html
1.0	84178	winter+wonderland_20856845.html	84170	winter+wonderland_20748153.html
1.0	16936	cry+to+me_20177687.html	16934	cry+to+me_20118169.html
0.85	64910	run+run+rudolph_20308772.html	64909	run+run+rudolph_20144698.html
0.85	64910	run+run+rudolph_20308772.html	64906	run+rudolph+run_20308720.html
0.85	64910	run+run+rudolph_20308772.html	64904	run+rudolph+run_20025595.html
1.0	48467	lonely+street_20241553.html	48465	lonely+street_20007873.html
0.8633333333333333	19628	do+you+hear+what+i+hear_20855080.html	19616	do+you+hear+what+i+hear_20027443.html
1.0	48389	london_20240575.html	48385	london_10217990.html
1.0	83483	white+christmas_20893030.html	83479	white+christmas_20700195.html
1.0	19628	do+you+hear+what+i+hear_20855080.html	19622	do+you+hear+what+i+hear_20674305.html
0.9833333333333333	72545	sweet+georgia+brown_20816192.html	72542	sweet+georgia+brown_20348494.html
1.0	4469	andys+chest_20143909.html	4468	andys+chest_20085309.html
0.9733333333333334	77052	the+very+thought+of+you_21014476.html	77050	the+very+thought+of+you_20007906.html
1.0	45068	knockin+on+heavens+door_20887379.html	45067	knockin+on+heavens+door_20818906.html
1.0	77052	the+very+thought+of+you_21014476.html	77051	the+very+thought+of+you_20098108.html
0.97	28789	god+is+able_21058870.html	28788	god+is+able_20982781.html
0.8766666666666667	40720	in+the+gallery_20089368.html	40719	in+the+gallery_20040708.html
0.8566666666666667	31450	have+yourself+a+merry+little+christmas_20529227.html	31448	have+yourself+a+merry+little+christmas_20222065.html
0.94	40297	im+your+man_20146072.html	40294	im+your+man_20059375.html
1.0	22856	esengo_20792674.html	4567	angel_20275065.html
1.0	52026	meat+is+murder_20265354.html	52025	meat+is+murder_20126800.html
0.85	20092	dont+cry+for+me+argentina_20027557.html	20091	dont+cry+for+me+argentina_10172462.html
0.9933333333333333	39275	ill+be+seeing+you_20491008.html	39271	ill+be+seeing+you_10242660.html
0.8766666666666667	78243	ticket+to+heaven_20089284.html	78242	ticket+to+heaven_20040761.html
1.0	79226	tracks+of+my+tears_20824207.html	79225	tracks+of+my+tears_20816913.html
1.0	16137	cottage+for+sale_20821548.html	833	a+cottage+for+sale_20625634.html
1.0	34650	how+do+you+feel_10160172.html	34648	how+do+you+feel+about+foolin+around+feat+kris+kristofferson_20222305.html
1.0	51395	many+rivers+to+cross_20260933.html	51394	many+rivers+to+cross_20260932.html
1.0	69366	somebody+to+love_20942932.html	69360	somebody+to+love_20113772.html
0.9033333333333333	64460	rocking+around+the+christmas+tree_20674300.html	64432	rockin+around+the+christmas+tree_20064269.html
1.0	54605	my+girl_20535366.html	54599	my+girl_20092513.html
1.0	54605	my+girl_20535366.html	54598	my+girl_20087283.html
1.0	23147	every+mothers+son_20336178.html	23146	every+mothers+son_20131331.html
1.0	54605	my+girl_20535366.html	54595	my+girl_20005076.html
1.0	32310	hello+dolly_20820582.html	32308	hello+dolly_20012911.html
1.0	63833	riddle+box_20067684.html	41092	insane+clown+posse+riddle+box_20648829.html
0.87	82461	what+child+is+this_20893161.html	82456	what+child+is+this_20492404.html
0.85	31441	have+yourself+a+merry+little+christmas_20144693.html	31436	have+yourself+a+merry+little+christmas_20077734.html
1.0	31441	have+yourself+a+merry+little+christmas_20144693.html	31440	have+yourself+a+merry+little+christmas_20139592.html
1.0	14423	christmas+time+is+here_20167413.html	13811	charlie+brown+christmas_20908070.html
0.8933333333333333	23208	every+time+we+say+goodbye_20633034.html	23206	every+time+we+say+goodbye_20117489.html
0.9633333333333334	17833	day+in+day+out_20781014.html	17830	day+in+day+out_20045710.html
0.9733333333333334	55496	never+ask+twice+aka+airplane_20086786.html	41834	it+must+be+love_20086814.html
0.94	2487	aint+that+a+kick+in+the+head_20116795.html	2486	aint+that+a+kick+in+the+head_10186780.html
0.9633333333333334	17833	day+in+day+out_20781014.html	17828	day+in+day+out_20017838.html
0.9233333333333333	73063	take+these+chains+from+my+heart_20064181.html	72607	sweet+memories_20349055.html
1.0	26930	frosty+the+snowman_20502218.html	26921	frosty+the+snowman_20013716.html
0.8766666666666667	25320	five+finger+crawl_20036143.html	17648	danzig+five+finger+crawl_20648952.html
1.0	49128	lost+on+the+river_21044813.html	49127	lost+on+the+river_20800753.html
0.9433333333333334	31441	have+yourself+a+merry+little+christmas_20144693.html	31426	have+yourself+a+merry+litlle+christmas_20726965.html
0.8866666666666667	84115	wings+of+love_20083161.html	76829	the+sun+goes+down_20083127.html
1.0	31737	hear+my+train+a+comin+electric_20493458.html	31736	hear+my+train+a+comin+acoustic_20493459.html
0.9833333333333333	19531	do+right+to+me+baby_20021544.html	19530	do+right+to+me+baby_10175255.html
1.0	31363	have+i+told+you+lately+that+i+love+you_20824873.html	31362	have+i+told+you+lately+that+i+love+you_20822069.html
1.0	75811	the+man+i+love_20776182.html	75810	the+man+i+love_20754537.html
1.0	33113	hidden+treasure_20211635.html	33112	hidden+treasure_20131356.html
1.0	31443	have+yourself+a+merry+little+christmas_20222053.html	31430	have+yourself+a+merry+little+christmas_20007656.html
0.95	10492	born+to+be+wild_20767029.html	10490	born+to+be+wild_20160290.html
1.0	14007	cherry+pie_10185727.html	14006	cherry+pie_10148252.html
1.0	31002	happy+xmas+war+is+over_20806908.html	31000	happy+xmas+war+is+over_20217945.html
0.9	42370	its+only+rocknroll_20670022.html	42367	its+only+rock+n+roll_10243550.html
1.0	26032	for+what+its+worth_20472185.html	26030	for+what+its+worth_10245595.html
1.0	49191	louie+louie_20689910.html	49189	louie+louie_20236916.html
0.94	9977	blue+skies_20068097.html	3452	all+the+things+you+are_20045668.html
0.94	74018	thats+life_20486488.html	74017	thats+life_10186791.html
1.0	10494	born+to+be+wild_20824209.html	10492	born+to+be+wild_20767029.html
0.95	10494	born+to+be+wild_20824209.html	10490	born+to+be+wild_20160290.html
0.9733333333333334	876	a+different+kind+of+christmas_20674293.html	875	a+different+kind+of+christmas_10163488.html
1.0	59800	oye_10133163.html	59799	oye+mi+canto_10133052.html
0.8766666666666667	694	99+red+balloons_21039324.html	692	99+red+balloons_10220723.html
0.8866666666666667	694	99+red+balloons_21039324.html	693	99+red+balloons_20655304.html
0.8933333333333333	67223	sherry_20219350.html	67222	sherry_20219344.html
1.0	17452	dance_10198060.html	17419	dance+the+night+away_20923109.html
0.85	38264	i+wonder+departure_20539221.html	38263	i+wonder+departure+live_20960425.html
0.9533333333333334	26936	frosty+the+snowman_20822961.html	26925	frosty+the+snowman_20200799.html
1.0	26936	frosty+the+snowman_20822961.html	26927	frosty+the+snowman_20200806.html
1.0	6079	away+in+a+manger_20807347.html	6071	away+in+a+manger_20590499.html
1.0	84170	winter+wonderland_20748153.html	84165	winter+wonderland_20144706.html
0.8533333333333334	30555	half+as+much_20064084.html	30553	half+as+much_10169496.html
0.86	41701	it+came+upon+a+midnight+clear_20800855.html	41700	it+came+upon+a+midnight+clear_20771687.html
1.0	26936	frosty+the+snowman_20822961.html	26933	frosty+the+snowman_20674480.html
1.0	6079	away+in+a+manger_20807347.html	6074	away+in+a+manger_20693412.html
0.86	26032	for+what+its+worth_20472185.html	26029	for+what+its+worth+mr+soul_10190811.html
1.0	4449	and+your+bird+can+sing_20068846.html	4448	and+your+bird+can+sing_10026364.html
0.99	46415	let+a+smile+be+your+umbrella_20823817.html	46414	let+a+smile+be+your+umbrella_20106614.html
1.0	56282	no+easy+way+down_20043864.html	1246	a+man+without+a+dream_20095371.html
0.8933333333333333	47666	lions_20089375.html	47665	lions_20040717.html
1.0	37712	i+used+to+be+color+blind_20068121.html	37711	i+used+to+be+color+blind_20045769.html
0.93	13117	carol+of+the+bells_20887273.html	13114	carol+of+the+bells_20027466.html
1.0	11560	buffalo+gals_20681510.html	11558	buffalo+gals_20153011.html
1.0	3262	all+of+you_20056242.html	3261	all+of+you_20045667.html
0.9066666666666666	6406	baby+were+really+in+love_20709590.html	6405	baby+were+really+in+love_20064081.html
0.9033333333333333	40728	in+the+ghetto_20048735.html	40727	in+the+ghetto_20034067.html
0.8566666666666667	13558	cest+si+bon_10167913.html	13557	cest+si+bon_10023708.html
0.9333333333333333	43476	jolly+old+saint+nicholas_20807036.html	43474	jolly+old+saint+nicholas_20224581.html
0.88	12982	captain+america_20174643.html	12980	captain+america+by+moe_20639132.html
1.0	46566	let+it+snow+let+it+snowlet+it+snow_20040044.html	46563	let+it+snow+let+it+snow+let+it+snow_20824693.html
0.8566666666666667	27748	get+up+stand+up_20209904.html	27746	get+up+stand+up_20021743.html
0.85	39213	ill+be+around_20028790.html	39211	ill+be+around_20017830.html
0.9	16763	crossroads_20051297.html	16761	crossroads_20034199.html
1.0	72318	superstar_20802812.html	72315	superstar_20515892.html
0.85	32600	here+he+comes_10149688.html	32599	here+he+comes+lover+man_20924963.html
0.87	76214	the+partys+over_21028582.html	76213	the+partys+over_20844237.html
1.0	21562	drive+my+car_21069140.html	21559	drive+my+car_10026468.html
1.0	236	2+of+amerikaz+most+wanted_20127231.html	235	2+of+amerikaz+most+wanted_20000699.html
0.89	83531	white+rabbit_21106896.html	83528	white+rabbit_20621861.html
1.0	1212	a+lovely+way+to+spend+an+evening_21014478.html	1211	a+lovely+way+to+spend+an+evening_20055655.html
1.0	76041	the+night+time+is+the+right+time_20664864.html	76040	the+night+time+is+the+right+time_20034334.html
1.0	33930	home+again_20215467.html	5874	aubade+and+i+am+not+like+other+birds+of+prey_20152729.html
1.0	58700	one+more+chance_10198471.html	58699	one+more+chance_10194938.html
1.0	50559	lust+for+life_20066947.html	50558	lust+for+life+feat+the+pretenders_20244367.html
0.8533333333333334	21259	dre+187_20648932.html	166	187_10218414.html
1.0	2349	aint+gone+n+give+up+on+love_20131706.html	2347	aint+gona+n+give+up+on+love_20275482.html
0.9266666666666666	1863	absolutely+sweet+marie_20059173.html	1862	absolutely+sweet+marie_20021179.html
1.0	85698	you_20353214.html	85689	you_20027429.html
0.9333333333333333	15855	confessions_10162233.html	15850	confession_20172648.html
0.8633333333333333	71905	suffragette+city_20193864.html	71903	suffragette+city_20057210.html
1.0	41464	irresistible_20817264.html	41463	irresistible_20626595.html
0.9433333333333334	31444	have+yourself+a+merry+little+christmas_20222057.html	31426	have+yourself+a+merry+litlle+christmas_20726965.html
1.0	49495	love+is+a+many+splendored+thing_20810104.html	49494	love+is+a+many+splendored+thing_20804298.html
1.0	49495	love+is+a+many+splendored+thing_20810104.html	49492	love+is+a+many+splendored+thing_20248673.html
1.0	49495	love+is+a+many+splendored+thing_20810104.html	49493	love+is+a+many+splendored+thing_20504149.html
1.0	84171	winter+wonderland_20756624.html	84165	winter+wonderland_20144706.html
1.0	37639	i+think+its+going+to+rain+today_20802856.html	37637	i+think+its+going+to+rain+today_20100504.html
0.85	31444	have+yourself+a+merry+little+christmas_20222057.html	31436	have+yourself+a+merry+little+christmas_20077734.html
1.0	84171	winter+wonderland_20756624.html	84170	winter+wonderland_20748153.html
1.0	50165	lovely+day_21003167.html	42167	its+gonna+be+a+lovely+day_20703652.html
1.0	31444	have+yourself+a+merry+little+christmas_20222057.html	31440	have+yourself+a+merry+little+christmas_20139592.html
1.0	31444	have+yourself+a+merry+little+christmas_20222057.html	31441	have+yourself+a+merry+little+christmas_20144693.html
1.0	40343	imagine_20254363.html	40342	imagine_20254326.html
0.8733333333333333	40343	imagine_20254363.html	40340	imagine_20040404.html
1.0	25961	for+sentimental+reasons_20807260.html	25959	for+sentimental+reasons_10189631.html
0.8566666666666667	31845	heart+shaped+box_20219643.html	31844	heart+shaped+box_20101064.html
0.85	13035	caravan_20824293.html	13032	caravan_20045698.html
1.0	12539	can+you+forgive+her_10203987.html	12538	can+you+forgive+her+rollo+dub_20480812.html
1.0	27091	funny+how+time+slips+away_20701498.html	27089	funny+how+time+slips+away_20047673.html
0.97	5701	asleep+from+day_20090980.html	5700	asleep+from+day_20029529.html
0.8533333333333334	47864	little+drummer+boy_20800851.html	47849	little+drummer+boy_20022470.html
1.0	51752	may+this+be+love+waterfall_20948615.html	51751	may+this+be+love+aka+waterfall_20936483.html
0.93	47864	little+drummer+boy_20800851.html	47856	little+drummer+boy_20246515.html
0.8833333333333333	47864	little+drummer+boy_20800851.html	47858	little+drummer+boy_20665727.html
1.0	47864	little+drummer+boy_20800851.html	47859	little+drummer+boy_20690650.html
1.0	68117	sing+a+song+for+you_20280512.html	68116	sing+a+song+for+you_20137275.html
1.0	51179	mama_20668295.html	50757	madre+dolcissima_20253432.html
0.8933333333333333	80809	vas+happenin_21039743.html	80808	vas+happenin+boys_21048942.html
0.8533333333333334	12051	by+your+side_20809467.html	12050	by+your+side_20626663.html
0.99	56772	nobody+knows+you+when+youre+down+and+out_20933749.html	56770	nobody+knows+you+when+youre+down+and+out_20269060.html
0.97	31039	hard+candy+christmas_20804293.html	31038	hard+candy+christmas_20674409.html
0.9233333333333333	47864	little+drummer+boy_20800851.html	47860	little+drummer+boy_20726047.html
0.9533333333333334	22427	elliot+smith+245_20626352.html	216	2+45+am_20045985.html
0.86	31039	hard+candy+christmas_20804293.html	31037	hard+candy+christmas_20041836.html
0.9833333333333333	83493	white+feather_20088897.html	83492	white+feather_20053761.html
0.9366666666666666	41450	iron+man_20308337.html	41448	iron+man_20019426.html
0.98	3055	all+i+want+is+you+for+christmas_21073155.html	3040	all+i+want+for+christmas+is+you_21053726.html
0.9666666666666667	3055	all+i+want+is+you+for+christmas_21073155.html	3041	all+i+want+for+christmas+is+you_21074089.html
0.9366666666666666	22116	echo_20641950.html	22115	echo_20548272.html
0.8766666666666667	42585	ive+got+a+crush+on+you_20692087.html	42584	ive+got+a+crush+on+you_20332682.html
0.8666666666666667	34705	how+i+long+for+you_20802127.html	34704	how+i+long+for+you_20626611.html
1.0	3935	always_20251050.html	3928	always_20105114.html
1.0	22909	et_20910890.html	22908	et_20885962.html
1.0	29779	got+to+be+there_20028819.html	29778	got+to+be+there_10145984.html
0.9733333333333334	85906	your+song_20998260.html	85904	your+song_20643048.html
0.93	55018	my+sweet+lord_20059071.html	55017	my+sweet+lord+2000_20962446.html
0.9833333333333333	68746	smile_20067113.html	68738	smile+of+a+child_20067116.html
1.0	30629	hallelujah_20769123.html	30628	hallelujah_20214284.html
1.0	59917	painting+a+picture_20293960.html	56366	no+longer+umpire_20277566.html
0.95	9274	black+is+the+color_20807336.html	9273	black+is+the+color+of+my+true+loves+hair_20808206.html
1.0	82882	when+i+fall+in+love_20098157.html	82881	when+i+fall+in+love_20098122.html
1.0	25437	flesh+blood_20147079.html	25431	flesh+and+blood_10244397.html
1.0	36498	i+gotta+right+to+sing+the+blues_20045765.html	29860	gotta+right+to+sing+the+blues_20802022.html
0.9866666666666667	20377	dont+let+me+be+lonely_20687739.html	20376	dont+let+me+be+lonely_20007272.html
1.0	53465	moon+river_20260270.html	53463	moon+river_20055151.html
0.87	46542	let+it+rock_20247058.html	46541	let+it+rock_20118375.html
0.89	72571	sweet+leaf_20348951.html	72570	sweet+leaf_20019391.html
0.8966666666666666	31521	he+aint+heavy+hes+my+brother_20216839.html	31520	he+aint+heavy+hes+my+brother_20216838.html
1.0	80875	very+thought+of+you_20565099.html	77052	the+very+thought+of+you_21014476.html
0.9733333333333334	80875	very+thought+of+you_20565099.html	77050	the+very+thought+of+you_20007906.html
1.0	80875	very+thought+of+you_20565099.html	77051	the+very+thought+of+you_20098108.html
0.9166666666666666	46019	layla_20808797.html	46017	layla_20051263.html
0.8666666666666667	32383	hello_20567389.html	32379	hello_20083833.html
1.0	31102	hard+times_20607835.html	31093	hard+times_20050021.html
1.0	31102	hard+times_20607835.html	31098	hard+times_20147285.html
0.8733333333333333	32383	hello_20567389.html	32381	hello_20214319.html
1.0	32583	here+comes+the+sun_21068980.html	32578	here+comes+the+sun_10026518.html
1.0	58972	one+world_20089392.html	58970	one+world_20040682.html
0.85	25579	fly+me+to+the+moon_10203749.html	25576	fly+me+to+the+moon+tv+version_20612842.html
0.97	74489	the+bug_20089336.html	74488	the+bug_20040772.html
1.0	2785	all+along+the+watchtower_20237534.html	2780	all+along+the+watchtower_20021157.html
1.0	50417	lucille_20232174.html	50416	lucille_20232162.html
1.0	72486	sweat_20654855.html	36616	i+heard+a+rumour_20654860.html
0.85	67911	silent+night_20756619.html	67910	silent+night_20748154.html
1.0	13682	change+partners_20055903.html	13681	change+partners_20045699.html
0.9966666666666667	71597	strangers+in+the+night_20826853.html	71595	strangers+in+the+night_20056148.html
0.9733333333333334	10457	born+in+time_20051421.html	10456	born+in+time_10042873.html
0.86	39256	ill+be+home+for+christmas_20855083.html	39239	ill+be+home+for+christmas_20013717.html
0.85	12758	cant+help+falling+in+love_21062886.html	12755	cant+help+falling+in+love_20724443.html
0.8766666666666667	45950	lay+all+your+love+on+me_20050852.html	45949	lay+all+your+love+on+me_20002834.html
1.0	29131	golden+girl_20757540.html	29130	golden+girl_20757493.html
1.0	57196	nothing+looks+the+same+in+the+light_20146058.html	57195	nothing+looks+the+same+in+the+light_20059381.html
1.0	4962	anthem_20531892.html	4959	anthem_20119900.html
1.0	12758	cant+help+falling+in+love_21062886.html	12752	cant+help+falling+in+love_20503533.html
0.8666666666666667	48486	lonesome+and+sorry_20832726.html	18133	dear+lonely+hearts_21096779.html
0.97	35863	i+didnt+know+what+time+it+was_20575328.html	35861	i+didnt+know+what+time+it+was_20045760.html
1.0	34441	hound+dog_20119219.html	34437	hound+dog_20035229.html
1.0	67916	silent+night_20812566.html	67909	silent+night_20726048.html
0.9533333333333334	32383	hello_20567389.html	32303	hello+bbc+radio+1+version_20214363.html
1.0	67916	silent+night_20812566.html	67901	silent+night_20460140.html
0.9266666666666666	75631	the+last+to+die_21061794.html	45829	last+to+die_20454243.html
1.0	46862	lets+do+it_20825812.html	46860	lets+do+it_20640263.html
0.8566666666666667	4021	amazing+grace_20143703.html	4016	amazing+grace_20048418.html
0.95	67916	silent+night_20812566.html	67913	silent+night_20772694.html
0.88	4021	amazing+grace_20143703.html	4014	amazing+grace_20032073.html
0.8666666666666667	12534	can+you+feel+the+love+tonight_20816902.html	12533	can+you+feel+the+love+tonight_20795005.html
0.9133333333333333	12534	can+you+feel+the+love+tonight_20816902.html	12532	can+you+feel+the+love+tonight_20696686.html
1.0	83470	white+christmas_20068150.html	83467	white+christmas_20022480.html
0.8833333333333333	39370	ill+fly+away_20887358.html	39365	ill+fly+away_20237051.html
1.0	9408	blackbird_20154357.html	9403	blackbird_10025909.html
0.91	46960	lets+make+tonight+the+night_20245128.html	38721	if+i+was+the+one_20202783.html
1.0	76615	the+seeker_20146792.html	76614	the+seeker_10245594.html
0.9	43468	jolene_20990680.html	43462	jolene_20041709.html
1.0	57598	o+little+town+of+bethlehem_20889766.html	57595	o+little+town+of+bethlehem_20771684.html
1.0	43308	jingo_20121368.html	43276	jin+go+lo+ba_20582921.html
0.9133333333333333	53785	mothers+lament_20051536.html	53784	mothers+lament_20034167.html
0.9033333333333333	67610	shout+to+the+lord_20808680.html	67604	shout+to+the+lord_20221251.html
1.0	67912	silent+night_20770629.html	67911	silent+night_20756619.html
0.89	6417	baby+wont+you+please+come+home_20056478.html	6415	baby+wont+you+please+come+home_20018036.html
0.85	67912	silent+night_20770629.html	67910	silent+night_20748154.html
0.9466666666666667	20418	dont+let+the+sun+go+down+on+me_20784236.html	20415	dont+let+the+sun+go+down+on+me_20059284.html
0.9633333333333334	67610	shout+to+the+lord_20808680.html	67608	shout+to+the+lord_20608991.html
0.9033333333333333	67610	shout+to+the+lord_20808680.html	67609	shout+to+the+lord_20694968.html
0.9333333333333333	20207	dont+get+around+much+anymore_20064474.html	20204	dont+get+around+much+any+more_20184835.html
1.0	9985	blue+skies_20709916.html	9977	blue+skies_20068097.html
0.8833333333333333	2673	alfie_20029545.html	2672	alfie_20013267.html
0.9266666666666666	11135	bridge+over+troubled+water_20869842.html	11130	bridge+over+troubled+water_20159131.html
0.9266666666666666	11135	bridge+over+troubled+water_20869842.html	11134	bridge+over+troubled+water_20502219.html
0.8566666666666667	8129	being+in+love+with+you_10084898.html	8128	being+in+love+with+you_10027773.html
0.8533333333333334	11135	bridge+over+troubled+water_20869842.html	11132	bridge+over+troubled+water_20159140.html
0.8666666666666667	46465	let+it+be+me_20826834.html	46461	let+it+be+me_20068609.html
1.0	13191	carry+me_20803908.html	13190	carry+me_20626659.html
0.8933333333333333	28125	girl+you+sure+know+how+to+say+goodbye_20846123.html	28124	girl+you+sure+know+how+to+say+goodbye_20208238.html
0.9366666666666666	43546	joy+to+the+world_20887386.html	43544	joy+to+the+world_20834401.html
1.0	43546	joy+to+the+world_20887386.html	43541	joy+to+the+world_20674448.html
0.9233333333333333	35681	i+cant+make+you+love+me_20173184.html	35679	i+cant+make+you+love+me_20022611.html
1.0	42061	its+all+over+now_20117157.html	42060	its+all+over+now_20052405.html
1.0	64436	rockin+chair+money_21005240.html	64435	rockin+chair+money_20064174.html
0.8866666666666667	20240	dont+give+up_20854677.html	20235	dont+give+up_20107494.html
1.0	3697	almost+like+being+in+love_20240017.html	3695	almost+like+being+in+love_20098008.html
0.88	57839	oh+holy+night_20756155.html	57574	o+holy+night_20758177.html
1.0	10048	blueberry+hill_20032084.html	10046	blueberry+hill_20007910.html
1.0	62971	ray+of+light+keren+or_20672169.html	53140	mizmor+laila+keren+or_20956690.html
0.9533333333333334	2865	all+fall+down_20050082.html	2863	all+fall+down+feat+emmylou+harris_20237025.html
1.0	55688	never+say+die_20287376.html	55684	never+say+die_20019406.html
0.87	25538	flume_20874111.html	25537	flume_20788247.html
1.0	28539	glory+be+to+god+on+high_20887329.html	28538	glory+be+to+god+on+high_20674348.html
1.0	59203	opel_20291459.html	59202	opel_20108830.html
0.9	66636	setting+me+up_20089268.html	66635	setting+me+up_20040710.html
1.0	43808	just+a+man_20052598.html	131	14+just+a+man_20583919.html
0.9266666666666666	6511	back+for+good_10242119.html	6509	back+for+good+live_20802223.html
0.8533333333333334	51013	make+me+smile_10090919.html	15598	come+up+and+see+me+make+me+smile_20464291.html
1.0	61916	primrose+hill_20086771.html	54082	mr+speaker+gets+the+word_20086799.html
0.93	39237	ill+be+home+for+christmas_10203580.html	39234	ill+be+home+for+christmas_10140710.html
1.0	5837	atmosphere_20075879.html	5836	atmosphere_10191778.html
1.0	38127	i+will+reach+you_20893931.html	15192	collide_20895671.html
1.0	48699	look+at+me+im+sandra+dee_10197274.html	48698	look+at+me+im+sandra+dee+reprise_20581265.html
0.9	9884	blue+hawaii_20055317.html	9883	blue+hawaii_20047855.html
0.94	43281	jingle+bell+rock_20225210.html	43279	jingle+bell+rock_20225206.html
0.94	43281	jingle+bell+rock_20225210.html	43278	jingle+bell+rock_20007602.html
0.9033333333333333	46375	les+boys_20089374.html	46374	les+boys_20040731.html
0.9466666666666667	50655	machines+or+back+to+humans_20944061.html	50654	machines+back+to+humans_20930522.html
0.8966666666666666	75738	the+longest+time_20072963.html	25992	for+the+longest+time_21061419.html
0.8766666666666667	83360	wherever+i+may+roam_20092060.html	52397	metallica+wherever+i+may+roam_20648768.html
1.0	74592	the+christmas+song_20766942.html	14409	christmas+song_20055938.html
0.88	26580	freedom+90_20585123.html	26579	freedom+90_20059289.html
0.9733333333333334	9430	blackjack+county+chain_20649820.html	9429	blackjack+county+chain_20649400.html
1.0	3595	all+you+need+is+love_21069131.html	3590	all+you+need+is+love_10026698.html
0.8533333333333334	6904	bad_20141413.html	6901	bad_20043330.html
0.96	11698	burn+down+the+mission_20724652.html	11697	burn+down+the+mission_20046713.html
1.0	22737	enjoy+the+silence_20139580.html	22736	enjoy+the+silence_20039358.html
0.98	38459	id+rather+go+blind_20117307.html	38458	id+rather+go+blind_20052404.html
0.8533333333333334	58554	one+eye+on+the+shadows+protecting+his+fellows_20476350.html	1232	a+man+for+all+seasons+robbie+williams_10220540.html
0.8633333333333333	77978	this+time+the+dreams+on+me_20521715.html	77977	this+time+the+dreams+on+me_20064398.html
1.0	75081	the+full+monty+medley_20138373.html	75080	the+full+monty+medley_20116861.html
